URL,Title,Location,Price_Per_Month,Property Type,Bedrooms,Bathrooms/WCs,Floor area,Floor Number,Deposit,Min. lease term,Availability,Price per sq.ft.,Car parking spaces,Furnishing Status,Advance payment,Short term,Description,Features
https://www.lankapropertyweb.com/rentals/property_details-5775354.html,Commercial Building for Rent – Colombo 06,Colombo 6,"Rs. 11,000,000",Building,N/A,N/A,33000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 333 Per Month,N/A,N/A,N/A,N/A,"Commercial Building for Rent – Colombo 06, An exceptional opportunity to secure a fully-equipped commercial building in one of Colombo 06’s most visible and strategically located positions. Facing the main road and spanning across four floors, this expansive space is ideal for corporate headquarters, educational institutions, hospitals, or retail chains looking to make a strong footprint., Property Details:, Location: Colombo 06, Total Area: 33,000 Sq. Ft, Structure: Ground Floor + 3 Floors, Washrooms: 16, Monthly Rent: LKR 11,000,000, Key Features:, Split AC systems for efficient cooling, Elevator access across all floors, Solar power integration for energy efficiency, Back-up generator ensuring uninterrupted operations, Basement parking with space for 17–20 vehicles, Highly visible and accessible main road location, Suitable for corporate offices, healthcare centers, showrooms, or educational institutes, This building combines functionality, size, and location, offering tenants a ready-to-operate space in the heart of Colombo’s bustling business zone., For more information or to book a viewing, contact CommercialProperty.lk today.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5775648.html,Partly Furnished Office Space for Rent in Colombo 08,Colombo 8,"Rs. 400,000",Office space,N/A,4,1244 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 322 Per Month,N/A,N/A,N/A,N/A,"Partly Furnished Office Space for Rent in Colombo 08, Step into a move-in-ready, semi-furnished office located in the heart of Colombo 08, perfectly designed for a growing business or professional firm. Positioned on the 2nd floor, this well-appointed space spans 1,244 Sq. Ft and features tasteful interiors, functional workstations, and essential amenities that make it ideal for immediate occupancy., Key Property Details:, Location: Colombo 08, Total Area: 1,244 Sq. Ft, Furnishing: Semi-furnished with wall-mounted tables, seating for 18, and 2 enclosed cubicles, Balcony: Yes, A/C: Fully air-conditioned, Bathrooms: 2, Interior Highlights: Designer murals, 3M heat-reflective window stickers, carpeting, jute curtaining, Workspace Breakdown:, Seats: 18, Cubicles: 2 (each with table and 4 seats), Wall-Mounted Work Tables: For an open and collaborative feel, Rental Details:, Monthly Rent: LKR 400,000 (Negotiable), Maintenance Fee: LKR 25,000, Security Deposit: 6 months, Contract Period: 2 years, Parking:, Allocated Parking Slot: 1 (Internal), Free Roadside Parking: Available, Amenities:, Elevator access, Backup generator, CCTV surveillance, Access-controlled door, Security and guest monitoring, For more details or to schedule a viewing, contact CommercialProperty.lk today!","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, BACKUP GENERATOR, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5776258.html,A Grade Office Space for Rent in Colombo 02,Colombo 2,"Rs. 1,245,000($ 3,750)",Office space,N/A,10,2680 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 465 Per Month,3,N/A,N/A,No,"A-Grade Office Space for RENT – Colombo 02, Situated in the vibrant commercial heart of Colombo 02, this premium office space offers a strategic business location ideal for corporate offices, diplomatic organizations, and international firms. With elegant design, modern infrastructure, and excellent building amenities, this space is perfect for companies seeking a prestigious and professional address., Property Details :, Location: Colombo 02 (Prime Business District), Area: 2,680 Sq. Ft, Key Features:, 6 high-speed elevators for easy and efficient access, Rooftop common area – ideal for meetings, breaks, or networking, On-site cafeteria – adds comfort and convenience for employees, Modern, secure building with professional-grade amenities, Well-connected location with proximity to key transport and business hubs, This space is ideal for businesses that prioritize location, professionalism, and functionality. Whether you're a local firm or an international entity, this office offers everything needed to operate at the highest standards., 📞 For inquiries or to schedule a viewing, contact Commercial Property LK today","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-5776234.html,Large A Grade Office Floor For Rent,Colombo 2,"Rs. 3,200,000($ 10,900)",Office space,N/A,10,8400 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 381 Per Month,10,N/A,N/A,No,"A-Grade Office Space for Rent in Colombo 02, Located in the heart of Colombo’s prestigious business district, this elegant and expansive office space is ideally suited for companies looking to establish themselves in a high-profile corporate environment. Situated within a modern commercial complex, the building houses several international firms and diplomatic organizations, offering a secure and recognized business address., Property Details, Location: Colombo 02 (Prime Business District), Total Area: 8,400 Sq. Ft, Floor: Higher Floor, Key Features:, 6 high-speed elevators ensuring swift vertical access, Rooftop common area – ideal for relaxation, networking, and events, On-site cafeteria offering added convenience for staff, Well-maintained interiors with professional-grade infrastructure, Secure building with a prestigious tenant profile, This office space is perfect for corporate headquarters, financial institutions, or international agencies looking to make a bold statement with a premium business address. With high-grade features and a strategic location, it presents a rare opportunity in Colombo 02., 📞 For inquiries or to schedule a private viewing, contact Commercial Property LK today.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-5776269.html,Furnished A Grade space for Rent in Colombo 2,Colombo 2,"Rs. 2,695,000($ 9,000)",Office space,N/A,8,5000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 539 Per Month,5,N/A,N/A,No,"Furnished A Grade space for Rent in Colombo 2, Positioned in the heart of Colombo’s premier business district, this high-end furnished office space is ideal for companies looking to operate in a prestigious and professional environment. The building is home to international firms and diplomatic missions, offering unmatched visibility and corporate stature., Property Details:, Location: Colombo 02 (Prime Business District), Total Area: 5,000 Sq. Ft, Condition: Furnished, Key Features :, Fully furnished with modern workstations and executive fittings, 6 high-speed elevators ensuring smooth vertical transit, Rooftop common area for staff relaxation or networking, On-site cafeteria for convenience and team engagement, Located in a highly secure, professional-grade building, This sophisticated and functional workspace is ideal for companies ready to scale operations in a prominent Colombo address. With a full suite of premium amenities, it provides everything your business needs to thrive in Sri Lanka's most dynamic corporate hub., 📞 For inquiries or to schedule a viewing, contact Commercial Property LK today.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-5776292.html,Commercial Building for Rent – Colombo 02,Colombo 2,"Rs. 5,000,000",Building,N/A,N/A,33112 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 151 Per Month,N/A,N/A,N/A,N/A,"Commercial Building for Rent – Colombo 02, Strategically located in the prime business district of Colombo 02, this expansive commercial property offers an exceptional opportunity for companies or institutions looking to occupy a substantial space in a highly accessible area. With multiple floors and generous parking, this building is ideal for corporate offices, educational institutions, or administrative headquarters., Property Overview:, Location: Colombo 02, Structure: Ground Floor + Mezzanine + 3 Floors + Rooftop, Total Area: 33,112 Sq. Ft, Ground Floor: 6,940 Sq. Ft, Mezzanine Floor: 3,192 Sq. Ft, 1st Floor: 7,660 Sq. Ft, 2nd Floor: 7,660 Sq. Ft, 3rd Floor: 7,660 Sq. Ft, Rooftop: 6,578 Sq. Ft, Key Features:, Total Washrooms: 20 (Separate Male & Female), Parking Capacity: Over 40 Vehicles, Central Air Conditioning, Elevator Access to All Floors, Standby Generator, Rental Details:, Monthly Rent: LKR 5,000,000, This commercial space offers versatile floor layouts and extensive facilities to support large-scale operations. Its location in Colombo 02 ensures easy access to transport, business services, and main road connectivity. A rare find for companies seeking size and scale at the heart of Colombo’s commercial activity., 📞 For more details or to schedule a viewing, contact CommercialProperty.lk today.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5778594.html,A Grade - Spacious Office Floor with Beautiful Sea Views for Rent,Colombo 3,N/A,Office space,N/A,8,7400 sq.ft.,N/A,N/A,N/A,Available Now,N/A,7,N/A,N/A,N/A,"A Grade Office Floor for Rent – Premium Space in Colombo 03, Position your business in one of Colombo’s most prestigious commercial addresses with this A Grade office floor, located on a higher level of a modern office tower in Colombo 03. Offering uninterrupted beachfront views and a full suite of high-end amenities, this 7,400 sq. ft. space is ideal for discerning corporate occupiers seeking a professional and refined environment., Property Highlights:, Location: Colombo 03, Floor Position: Higher Floor with Panoramic Beach View, Total Area: 7,400 Sq. Ft, Monthly Rent: LKR 3,757,900, Key Features:, Stunning beachfront view enhancing workspace ambiance, Lift access for convenience and accessibility, CCTV surveillance and 24/7 building security, Backup generator ensuring uninterrupted operations, Ample car parking for staff and visitors, Modern infrastructure and premium-grade specifications, This office floor presents a rare opportunity for top-tier corporates, international firms, or service sector leaders looking to make a bold impression with a prestigious Colombo 03 business address., For more information or to schedule a viewing, contact Commercial Property LK","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-5778641.html,Luxury Commercial House For Rent in Colombo 03,Colombo 3,"Rs. 6,000,000($ 20,000)",Multipurpose,N/A,N/A,16000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 375 Per Month,N/A,N/A,N/A,N/A,"Commercial House For Rent in Colombo 03, Positioned in one of Colombo’s most sought-after commercial zones, this expansive three-story building offers over 16,000 square feet of versatile interior space on a generous 57-perch land plot. Ideal for corporate headquarters, diplomatic missions, or upscale institutions, the property is designed to accommodate both functionality and prestige., Key Features:, Total Floor Area: 16,000+ Sq. Ft across three floors, Land Extent: 57 Perches, Rooms: 14+ spacious rooms suitable for offices, meeting areas, or private workspaces, Bathrooms: 10+ modern and well-maintained, Kitchen/Pantry Areas: 3+, conveniently distributed across the property, Parking: 4 covered slots with capacity for 15+ additional vehicles in open parking, Structure: Single, standalone building with strong street presence, Rental Terms:, Monthly Rent: USD 20,000 + Taxes, Contract Duration: Minimum 3 years (renewable), Why This Property?, Exceptional location in Colombo 03, offering proximity to major commercial landmarks, financial institutions, and international entities, Ample on-site parking – a rare advantage in the heart of the city, Ideal layout for executive use, high-security operations, or client-facing enterprises, Excellent visibility and accessibility via main roads, This property provides a unique opportunity for discerning tenants seeking an address that reflects their brand stature and operational needs., For more information or to schedule a private viewing, contact Commercial Property LK today.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5782268.html,Office Floors for Rent Facing Marine Drive Road,Colombo 6,"Rs. 1,200,000",Factory,N/A,4,4000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 300 Per Month,4,N/A,N/A,No,"Office Floors for Rent in Colombo 06, Looking for a spacious and modern Office floors in Colombo 06? This 4,000 sq. ft. Office floors strategically located in Colombo 06 ensuring maximum visibility and accessibility., Key Features:, 🔹 Size: 4,000 Sq. Ft. (1st and 2nd Floors together- Each Floor 2000 Sq. Ft.), 🔹 Facing main road, 🔹 4 Parking spaces in front, 🔹 Elevator, 🔹 2 Male & 2 Female Washrooms (2 Washrooms per Floor), 🔹 Unfurnished, This is a rare opportunity to secure a prominent space in Colombo 06 suitable for corporate offices, consultancies, training centers, or service-based businesses looking for a visible and adaptable layout in a vibrant commercial zone., For more information or to schedule a viewing, contact Commercial Property LK","3 PHASE ELECTRICITY, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5804940.html,Commercial Building for Rent – Dehiwala,Dehiwala,Rs. 160,Building,N/A,N/A,10000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 160,N/A,N/A,N/A,N/A,"Commercial Building for Rent – Dehiwala, An exceptional opportunity to establish your brand in a prominent commercial space in the heart of Dehiwala., This expansive 10,000 Sq. Ft building is designed across multiple levels with practical layouts, ample facilities, and ideal visibility, making it perfectly suited for high-end restaurants, coffee shops, beauty salons, or other premium ventures., Property Overview:, Location: Dehiwala, Total Area: 10,000 Sq. Ft, Structure: Basement + Ground Floor + 3 Upper Floors + Rooftop, Washrooms: 09, Parking: 07 Dedicated Basement Parking Slots, Condition: Unfurnished, Key Features:, Split Air Conditioning System, Elevator Access to All Floors, 100% Power Backup with Generator, Spacious Rooftop – Ideal for events or rooftop dining, Excellent visibility from the main road, Rental Details:, Monthly Rent: LKR 1.6 Million, This property offers an excellent opportunity to operate in a prestigious location with versatile spaces across five levels. Whether you're launching a fine dining restaurant, a flagship salon, or a boutique café, this space provides the perfect setting for success., For inquiries or to arrange a site visit, contact Commercial Property lk today!","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5840731.html,"Apartment for Rent - Bullers Lane Residencies - Colombo 07 | LKR 350,000",Colombo 7,"Rs. 350,000",Apartment,2,2,1400 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 250 Per Month,1,N/A,N/A,N/A,N/A,"SWIMMING POOL, GYM"
https://www.lankapropertyweb.com/rentals/property_details-5815445.html,Office Space for Rent in Colombo 02,Colombo 2,"Rs. 350,000",Office space,N/A,N/A,1400 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 250 Per Month,N/A,N/A,N/A,N/A,"1,400 Sq.Ft Office Space For Rent In Colombo 02, Over 1,400 Sq.Ft of modern office for rent in Colombo 02., Central A/C, generator backup, and rooftop access, this space is perfectly suited for startups, branch offices, or service-sector firms looking for a central location., Key Features:, Property Type: Office Space, Size: 1,400 Sq.Ft, Washrooms: Common Male & Female Facilities, Amenities: Common Rooftop for staff use, Air Conditioning: Central AC (8.30 AM – 5.00 PM), Power Backup: Standby Generator Available, Rental Rate: LKR 250 per Sq.Ft, Total Monthly Rent: LKR 350,000/- (Excluding Taxes), Contact Us, We are happy to arrange a viewing for this property for your organization with a prior appointment. Message, WhatsApp, email, or call us on the contact numbers provided. Our agents are happy to assist you in Mandarin, Tamil, Sinhala & English., About Commercial Property LK, Commercial Property LK (Pvt) Ltd is Colombo’s leading real estate agency specializing exclusively in commercial properties. Based in the heart of the CBD, our expert agents understand your business needs and are committed to finding the ideal space that aligns with your vision and goals.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5840730.html,Iconic Galaxy 2 Bedroom Apartment For Rent in Rajagiriya,Rajagiriya,"Rs. 295,000",Apartment,2,2,1205 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 245 Per Month,N/A,Furnished,N/A,N/A,"Iconic Galaxy 2 Bedroom Apartment For Rent in Rajagiriya, Higher Floor Beautiful View, - 2 Bed / 2Bath, - More 1205 sqft of living, - Separate maid area and maid bathroom, - Platinum Category finishes, - Fully Furnished, - ⁠higher than 11th floor, Bathroom specifications, • Wall cabinets and Water closets - Toto, • Frameless glass shower with Hot Water facility, Kitchen Specifications, • Pantry cupboards with Granite tops, • Cooker Hob and Hood - Simfer, • Central LP Gas supply, Complex Details, Rooftop Garden / Roof Top Caféwith SKY DECK, Banquet Hall / Commons Room & Business Centre, 23rd Floor Gym, Mini Cinema, Kids play area for TODDLES & Outdoor play garden for kids, In house Library, Squash Court, Swimming Pool & SPA, Supermarket, Laundromat, 295,000/-, Half a month agent fee required",N/A
https://www.lankapropertyweb.com/rentals/property_details-5825656.html,A Grade Furnished Office Space for Rent,Colombo 1,"Rs. 525,000",Office space,N/A,N/A,585 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 897 Per Month,N/A,N/A,N/A,N/A,"A Grade Furnished Office Space for Rent, An exclusive opportunity to lease a fully furnished A Grade office space in Colombo 01—Sri Lanka’s most prestigious business address., Property Highlights:, Total Area: 585 Sq. Ft, Condition: Fully Furnished, Air Conditioning: Central AC, Boardroom: 6-Seater, Workstations: 10-Seater Setup, Payment Terms:, Monthly Rent: LKR 525,000/- (Excluding Taxes), Refundable Security Deposit: 6 Months, This modern, efficiently designed workspace offers an excellent professional environment within one of Colombo’s most secure and well-maintained towers, ensuring both convenience and corporate prestige., Serious inquiries from genuine clients are appreciated., For more information or to schedule a viewing, contact commercial Property LK","24 HOUR SECURITY, INTERNET, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-5828966.html,Office Space for Rent in Colombo 05,Colombo 5,"Rs. 1,237,500",Office space,N/A,N/A,4500 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 275 Per Month,N/A,N/A,N/A,N/A,"Over 4,500 Sq.Ft of contemporary office space is now available for rent in Colombo 05., Split air-conditioning, dedicated parking, and separate male and female washrooms, this space is ideal for corporates, service companies, or regional offices seeking a well-connected commercial location., Key Features:, Property Type: Office Floor, Location: Colombo 05, Size: 4,500 Sq.Ft, Air Conditioning: Split A/C System, Washrooms: Separate Male & Female Facilities, Parking: 4 Dedicated Vehicle Slots, Condition: Ready for immediate occupancy, Rental Rate: LKR 275 per Sq.Ft, Total Monthly Rent: LKR 1,237,500/- (Excluding Taxes), 📞 Contact Us, We are happy to arrange a viewing for this property for your organization with a prior appointment. Message, WhatsApp, email, or call us on the contact numbers provided. Our agents are happy to assist you in Mandarin, Tamil, Sinhala & English., 🏢 About Commercial Property LK, Commercial Property LK (Pvt) Ltd is Colombo’s leading real estate agency specializing exclusively in commercial properties. Based in the heart of the CBD, our expert agents understand your business needs and are committed to finding the ideal space that aligns with your vision and goals.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5838737.html,"1,948 Sq. Ft Office space for rent in Colombo 02",Colombo 2,"Rs. 584,400",Office space,N/A,N/A,1948 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 300 Per Month,N/A,N/A,N/A,N/A,"1,948 Sq.Ft office space for rent in Colombo 02, offering efficient access and essential operational facilities. Well-suited for corporate offices or service-sector businesses seeking a practical workspace in a central commercial location., Key Features:, Location: Colombo 02, Total Area: 1,948 Sq.Ft, Floor Level: Lower Floor, Washrooms: Common Male & Female, Parking: 2 Vehicle Slots, Rental Rate: LKR 300 per Sq.Ft, Total Monthly Rent: LKR 584,400/- (Excluding Taxes), 📞 Contact Us, We are happy to arrange a viewing for this property for your organization with a prior appointment. Message, WhatsApp, email, or call us on the contact numbers provided. Our agents are happy to assist you in Mandarin, Tamil, Sinhala & English.","24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5840729.html,"Luxury 4-Bedroom House for Sale & Rent in Cinnamon Country Residencies, Battaramulla!",Battaramulla,"Rs. 225,000",House,4,2,2459 sq.ft.,N/A,N/A,N/A,Available Now,N/A,2,Furnished,N/A,N/A,"Location: Cinnamon Country Residencies,Battaramulla, House Size: 2,459 Sq. Ft., Land Size: 12 Perches, Bedrooms: 4 (All with A/C), Bathrooms: 2 (Hot Water), Sale Price: LKR 54 Million, Rent: LKR 225,000 per month, Ref No: HR00274, Property Highlights, • 4 spacious bedrooms including a fully furnished master bedroom, • 2 modern bathrooms with hot water, • 2 generous living rooms + 1 elegant dining room, • Fully equipped kitchen with modern appliances, • Secure garage accommodating 2 vehicles, • Roller gate, mainline water + overhead tank, • Separate maid’s room with attached bathroom (outside), • Fully furnished: sofa set, dining table, beds, washing machine, refrigerator, microwave, cooker, Location & Convenience, • Situated in a peaceful, highly residential gated environment, • Minutes to Battaramulla town, • Close to leading schools, supermarkets, restaurants & banks, • Easy access to main roads, Parliament Road & Pelawatta, • Ideal for families or expatriates seeking a premium lifestyle, Contact Us Today to Schedule a Viewing!, A premium home in one of Battaramulla’s best residential communities — available for both sale and rent!","AC ROOMS, HOT WATER, MAINLINE WATER, 3 PHASE ELECTRICITY, GARAGE, LAWN GARDEN, ATTACHED TOILETS, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5792667.html,"2 Bedroom Apartment for Rent in 606 The Address, Colombo 3",Colombo 3,"Rs. 550,000",Apartment,2,2,1190 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 462 Per Month,1,Furnished,N/A,N/A,"Brand New Apartment for Rent - 606 The Address ,Colombo 03, Galle road, Asking: LKR 550,000 monthly, No of rooms: 2BR, No of bathrooms: 2, No of Balconies: 3, Views: Sea view, Galle Road and Colombo city view, Sqft in size: 1190 Sqft, Floor: 18, Parking slots: 1, Furnished, Brand new, Developer name: EA Macro Holdings, Age of building: New, Pool facility: Yes, Gym facility: Yes, Features & Amenities:, Sea view, city view, and Galle Road frontage, Swimming pool and fully equipped gym, On-site Cargills Express supermarket, Tea Avenue coffee shop within the building, Modern finishes with premium fittings Ideal for executive living in central Colombo","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, INTERNET, HOT WATER, GARAGE, GYM, BALCONY, LP GAS, KIDS PLAY AREA, MINI MART, BUSINESS CENTER, GARBAGE REMOVAL, INFINITY POOL"
https://www.lankapropertyweb.com/rentals/property_details-5828199.html,Office Space for rent in Colombo 5,Colombo 5,"Rs. 250,000",Office space,N/A,N/A,2500 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 100 Per Month,N/A,N/A,N/A,N/A,"Office space for rent in Colombo 5, *NOT suitable for restaurants, pre schools or salons, - Ground floor, -Large hall area, -Seperate pantry lunch room area, -Board room with 1 attached washroom, -Driver’s room, -Small garden area, -1st floor, -4 rooms with 2 washrooms with 2 balconies, Rent : LKR 250,000/- per month, Contact Seth Fernando for more details",ON-SITE PARKING
https://www.lankapropertyweb.com/rentals/property_details-5837656.html,Showroom Space for rent in Colombo 7 (Facing Main Road),Colombo 7,"Rs. 500,000",Shop space,N/A,3,1750 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 286 Per Month,N/A,N/A,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5841022.html,Unique Gardens - Private home with a garden available for immediate rent,Piliyandala,"Rs. 85,000",House,3,2,2000 sq.ft.,N/A,6 Months,1 Years,Available Now,N/A,1,Furnished,1 Months,N/A,"Beautiful home in a very secure private community - Unique Gardens, well located with easy access to Boralesgamuwa, Pannipitiya , Maharagama and Piliyandala., Property Features:, - Front and Side Garden, - 1 Shaded car parking space, Ground Floor -, - Living room with big windows, - Dining area, - Pantry, - Closed Kitchen, - 1 bedroom, - 1 bathroom with a water heater, Upstairs -, - Landing area, - 2 Bedrooms, - 2 balconies, - 1 bathroom, For more information or to arrange a viewing please contact Grace Properties on details given","AC ROOMS, LUXURY SPECS, HOT WATER, MAINLINE WATER, HOME SECURITY SYSTEM, GARAGE, LAWN GARDEN, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5802493.html,"IDEAL for an EDUCATION CENTER, 11,000sq.ft Space Rent in Colombo 05",Colombo 5,N/A,Multipurpose,N/A,10,"11,000 sq.ft.",N/A,N/A,2 Years,Available Now,N/A,10,N/A,N/A,No,"We are pleased to offer a spacious 11,000 sq.ft. facility for rent, ideally suited for an education center, training institute, or similar use. The property provides ample space to accommodate classrooms, administrative offices, and student facilities., Key Features:, ✨ A-Grade Building – Modern architecture with a professional outlook, 🛡️ 24/7 Security – Safe and secure environment, ⬆️ Passenger Elevators – Convenient access for staff and students, 🚗 On-Site Parking – Adequate space for employees and visitors, 🛋️ Modern Amenities – Designed for comfort and efficiency, 🔋 Backup Generator – Ensures uninterrupted operations, 🌬️ Daikin VRV Central AC System – Energy-efficient cooling for a comfortable atmosphere, 🌇 Scenic Higher View – Inspiring surroundings for students and staff, 🚏 Prime Accessibility – Just off High-Level Road, close to the 120 bus route (Dutugemunu Street), 📞 Contact us today to learn more or schedule a viewing., Direct contact preferred – not open to brokers/agents.","24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING"
https://www.lankapropertyweb.com/rentals/property_details-5628330.html,Altair - Absolute stunning 4 bed room apartment on Slopping tower - is ultimate luxury,Colombo 2,"Rs. 950,000($ 3,150)",Apartment,4,4,2750 sq.ft.,4,N/A,N/A,Available Now,Rs. 345 Per Month,N/A,N/A,N/A,No,"Absolute stunning 4 bed rooms en suite, on a high floor with a panoramic view of the Indian ocean across the Beira lake is absolutely Stunning., Spacious apartment lavishly furnished, provided from the bed linen to crockery cutlery, all electronics including sound bar, large TVs etc., Large area for a living domestic, with a room and a toilet overall is a living paradise., Fascinatedly decorated apartment offers best of comforts, it is ready to move-in with your bag., Facilities includes well equipped Gym, modern Steam and Sauna rooms, indoor games rooms. Including A 25 meter lap pool for swimmers, jacuzzi . 35,000 sq.ft of high-end retail space ., 63rd floor sky garden and the infinity swimming pool visually merging with the ocean in the back drop of the vast blue horizon, commanding the tallest of this kind out of any residential complex / hotel in the world.","AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, ROOF TOP GARDEN, GARAGE, GYM, FIRE DETECTION, BALCONY, LP GAS, KIDS PLAY AREA, SPORT FACILITIES, PRIVATE POOL, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-511790.html,Luxury two bed room apartment fully furnished with all utensils at Colombo City Center.,Colombo 3,"Rs. 550,000($ 1,500)",Apartment,3,2,1100 sq.ft.,N/A,N/A,N/A,Available now,Rs. 500 Per Month,1,N/A,NULL,N/A,"Colombo City Center, is the latest state of the art apartment complex in the city center, which will provide the best vertical living experience in the city., 2 bedroom apartment on the 26th floor with a magnificent view of the city and the Beira lake is most astounding., Fully furnished apaprtment provides all electronics, bed linen , crockery, cutlery,, Tastefully furnished apartment has large living and dining, with a nice entrance foyer,, Fully fitted pantry open space, master bed room features walk in cupboards, spacious en-suite bathroom., Colombo City Centre is the premier mixed development project Consist of a star class hotel and a up market mall to which it is directly accessible which offers a many conveniences.","AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, FULLY FURNISHED, INTERNET, CABLE/SAT TV, HOT WATER, ATTACHED TOILETS, MAINLINE WATER, 3 PHASE ELECTRICITY, WATERFRONT / RIVERSIDE, GARAGE, GYM, MAID'S ROOM"
